#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_19263	الريال مدريد في مواجهة باريس سان جيرمان قدم أفضل مباراة للفريق هذا الموسم بل وحتى الموسم الماضي بحيث دخل بخطة 4-3-3 هذه الخطة تتحول أثناء مرور دقائق المباراة  URL 	Morocco	ma_Tanger-Tetouan
TRAIN_19264	لا يحبون صوت الحرية وكلمة الحق	Algeria	dz_Ouargla
TRAIN_19265	لــــو كـــنت فــــي هـــــم فـــقل يـــالله لـــو كــنت فـــي حـــزن فـــقل يــــالله ولــو اظلــمت الـــدنيا كــلها عــــليك فقل يالله ^_^	Iraq	iq_Arbil
TRAIN_19266	٤رمضان اللهم اجعلني فيه من المستغفرين, واجعلني فيه من عبادك الصالحين القانتين واجعلني فيه من اوليائك المقربين, برأفتك يا ارحم الراحمين	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_19267	ايطاليا هولندا او ايطاليا اابرازيل	Algeria	dz_Oran
TRAIN_19268	يارب بركة الوقت ، وانفتاح العقل ، وانشراح الصدر وسرعة الإنجاز، والدرجات العاليه في الدنيا والآخرة	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_19269	حين نقول ان الله فوق عرشه فلا نحصره بل نثبت ما اثبته الله لنفسه ولا نتقول عليه بلا علم نثبت ما اثبت لنفسه لا غيړ فهب لي دليلا من کتاب الله أو سنة رسول الله يقول بما تقول عليګ ان تعلم ان ما تقوله هو اصل الضلال فړاجع نفسک ستقف امام الله وهو سائلګ عن هذا فأعد جوابا ‌‌ ينجيګ	Yemen	ye_Aden
TRAIN_19270	صباح بدأ بضحكة امي	Saudi_Arabia	sa_Al-Madinah
TRAIN_19271	I liked a  USER  video  URL   جولة وتغطية في ملعب ويمبلي لندن مباراة تشلسي -	Tunisia	tn_Mahdia
TRAIN_19272	جملة اعجبتني : لو عشت حياتك كأنك في رمضان ستجد الآخرة عيد ... تستحق التأمل !!! لماذا نفوسنا...  URL 	Syria	sy_Hama
TRAIN_19273	((سبحان الذي جعل هذا الوجود كله بالنفس والنفس تتوسل بهذا الوجود فهي التي حملت الامانه الالهيه مع العلم ان السماوات والارضون لن تستطيع حملها لهذ لاتستغرب اذا تكاملت النفس الملائكه تتوسل بها لانها سوف تطلع على علم فيها ليس هي عرفه به قبل هذا ))	Iraq	iq_Al-Anbar
TRAIN_19274	الحرية لبرنامج البرنامج #باسم يوسف	Egypt	eg_Red-Sea
TRAIN_19275	نتائج سباق نادي الشبيبة سلعاتا البترون للدراجات الهوائية  URL 	Lebanon	lb_North-Lebanon
TRAIN_19276	انت لست وحيد فالجن معك	Egypt	eg_Luxor
TRAIN_19277	تبكي أمك ولا تبكي أمي #واضح	Tunisia	tn_Sfax
TRAIN_19278	لاحوله ولا قوة الابالله العلي العظيم كوارث فبراير	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_19279	هل تحوله من كرز لعطفه	Saudi_Arabia	sa_Al-Madinah
TRAIN_19280	ويسمى محليا ابن مقرم وهذا حصنه اعلى الجبل الجهة اليسرى لمدخل وادي #طيوي URL 	Oman	om_Ash-Sharqiyah
TRAIN_19281	﴿ فَأَثَابَهُمُ اللَّهُ بِمَا قَالُوا ﴾ / ﴿ وَلُعِنُوا بِمَا قَالُوا ﴾ فقط هي نتيجة لكلمات قيلت ، فأنتبه لما تقول ولما تكتب	Iraq	iq_Al-Muthannia
TRAIN_19282	لـقـد اآدمنـت حـبـه'ة يـاالله ولآا اآريــد عــلآاج..' #قول_كلمه_لابو_وشين	Egypt	eg_Dakahlia
TRAIN_19283	خساره الثلاثه نحبهم	Libya	ly_Tripoli
TRAIN_19284	عندما تنجح الثـــــــــــــــــــــــورة يفشل الوطـــــــــــــــــــن ...	Palestine	ps_Gaza-Strip
TRAIN_19285	أعجبني فيديو  USER  من  USER   URL   لبناني يدافع عن احلام	Iraq	iq_Arbil
TRAIN_19286	اللهم اجعله خير ألف الحمدلله على كل شي	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_19287	لا الف سلامه	Tunisia	tn_Mahdia
TRAIN_19288	اللهم لك الحمد كما ينبغي لجلال وجهك و عظيم سلطانك	Qatar	qa_Ar-Rayyan
TRAIN_19289	أنا أنصت جيّدًا حتّى بصمتك..	Tunisia	tn_Bizerte
TRAIN_19290	علي نجم _ مقوله ما اصدقها ( الاغلبية الصامتة ) 15-03-2015  URL 	Iraq	iq_An-Najaf
TRAIN_19291	ان شاءالله انا والاخوة الافاضل القائمين على الحساب اننا نقدم لك جائزة على هذا الانجاز	Saudi_Arabia	sa_Al-Quassim
TRAIN_19292	كن مشعاً كن شخصاً يستضاء به املاً	Syria	sy_Hims
TRAIN_19293	متباالغش حبك للنااس ... #هتندم	Egypt	eg_Beni-Suef
TRAIN_19294	المركزي: إسقاط 31 مليار جنيه فوائد على نحو 5 آلاف مصنع متعثر – اقتصاد مصر  URL / …	Egypt	eg_Ismailia
TRAIN_19295	نموذج إذاعي لطالب بالمرحلة الأولى المتوسطة في #المعهد_الإسلامي_في_جيبوتي URL 	Djibouti	dj_Djibouti
TRAIN_19296	""": \""من عجائب الدنيا أن ترى غني يسرق ، وفقير يتصدق !\""”"""	Iraq	iq_Ninawa
TRAIN_19297	اللهم اعوذ بك من شر النفاثات في العقد ومن شر حاسد اذا حسد  URL 	Egypt	eg_Beni-Suef
TRAIN_19298	الله يشفيكي ويعافيكي ويشفي جميع مرضى المسلمين يارب	Saudi_Arabia	sa_Tabuk
TRAIN_19299	اوائل الصف الاول الاعدادي 2019 فاطمة عارف بشلي المركز الاول محمد عبدالشافي محروس المركز الثاني علي عبدالسميع محمد المركز الثالث ايه هارون محروس المركز الرابع فبرونيا ميخائيل شهدي المركز الخامس...  URL  …	Egypt	eg_Sohag
TRAIN_19300	ليبيانا و مدار ..؟	Libya	ly_Benghazi
TRAIN_19301	ثقافة أونلاين: من اكتشف الشوكلاته؟  URL 	Syria	sy_Hims
TRAIN_19302	ليس بطل أبطال المجتمع المسيحي فقط بل بطل أبطال كل لبنان ال ١٠٤٥٢... رفاقه هم الرجال الرجال…  URL 	Lebanon	lb_Akkar
TRAIN_19303	من اليوم سأقول ما في خاطري ولن أبالي بكلام الناس فعمر المرء مهما كثر في الآحادي كلما مرت الأيام بدونك زاد إليك شوقي إلى وجهك الجميل الذي لم أره وأردت لقاكي وأخبرك بكل ما يخالج و يجول شعوري وقلبي كل ساعة من عمري حتى ظهر ذلك على وجهي -يتبع	Saudi_Arabia	sa_Tabuk
TRAIN_19304	"""\"" العقل كالمطية , يوصلك الى باب السلطان , و لكن لا يدخل معك عليه \"""""	Egypt	eg_Aswan
TRAIN_19305	بلادي بلادي انت حبي و مراد. جهازك كان. غالي. يا حريه مليون و نصف مليون. سعيد في سبيل حريتك يا بلادي URL 	Algeria	dz_Bouira
TRAIN_19306	- ياابن آدم لو بلغت ذنوبك عنان السماء ثم استغفرتني غفرت لك ولا أبالي . استغفر الله الذي لا اله الاهو الحي القيوم واتوب اليه	Morocco	ma_Meknes-Tafilalet
TRAIN_19307	اولا سوال موحد لكل واحد منهم تقول. ما موقفكم الموحد تجاه العالم العربي والمسلم؟ ولابن سلمان وابن زايد ماهي الجهات التى تملئ عليكم المواقف الموحده تجاه العالم العربي والاسلامي؟ وهل انتم اصلا على طريق الاصلاح اما المفارقه؟ اما السيسي, هل للشعب حق ان يثوروا ضدك؟	Somalia	so_Woqooyi-Galbeed
TRAIN_19308	والله ان الشوق لميت نزعه روحح	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_19309	كن إنسان لطيف مع الجميع ، فهناك لحظات قد تأتى فجأة دون موعد ، لن تجد بعدها فرصة للاعتذار أو التبرير ! |••• صباح الخير •••|	Iraq	iq_Karbala
TRAIN_19310	شيخ قارئ عشية	Libya	ly_Misrata
TRAIN_19311	 USER   USER  لكن ان تطلب من شخص ان يحفظ كلمات ويرددها وبدون فهم واحساس بها هذا ماله معنى	Iraq	iq_Baghdad
TRAIN_19312	"""\"" وَراء كُل ' سُبحَان الله وَ بَحمدَه ' نَخلةْ فِي الجَنةّ ؛؛ فَ أكثرُوا مِنهَا ♡\"""""	Egypt	eg_Dakahlia
TRAIN_19313	كن ضيفاً خفيفاً وأترك أثرا عند البشر بمرورك الجميل	Morocco	ma_Meknes-Tafilalet
TRAIN_19314	هناك أشخاص تبحث عن أخطائك لكي ترحل عنك ، وهناك أشخاص تعمي عيونها عن أخطائك لأنها تحبك ! #اقتباسات_عبارات_سنابيه URL 	Jordan	jo_Aqaba
TRAIN_19315	أفضل تشكيلة في العالم ... تمت إهانتهم في أسبوعين  EMAIL /4J1VbTB0HU	Iraq	iq_An-Najaf
TRAIN_19316	"""\""و إذا جاءك الذين يؤمنون بآياتنا فقل سلام عليكم كتب ربكم على نفسه الرحمة أنه من عمل منكم سوءا بجهالة ثم تاب من بعده و أصلح فأنه غفور رحيم\"""""	Qatar	qa_Ar-Rayyan
TRAIN_19317	انا لله وإنا إليه راجعون عظم الله اجرنا فيها	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_19318	لن يقاسمك الوجع صديق ، ولن يتحمل عنك اﻷلم حبيب ، ولن يسهر بدﻻ منك قريب ، اعتن بنفسك ، واحمها ، ودللها ..تعيش سعيد #تفاؤل	Tunisia	tn_Sfax
TRAIN_19319	دائما وابدا كنا نقول للعربان في الخليج لاتكونوا عوران وتلهثون وراء من يخطط لكم كنتم دائما وقود حطب في الحروب بينكم ..والكيان الاسرائيلي من ورائكم المستفيد الوحيد	Iraq	iq_Al-Muthannia
TRAIN_19320	اما عندكم موسم اساسا	Iraq	iq_Wasit
TRAIN_19321	عليه الصلاة والسلام	Algeria	dz_Biskra
TRAIN_19322	نفس الأمر بالنسبة للمغرب  URL  …	Morocco	ma_Tanger-Tetouan
TRAIN_19323	عمان مليئة بالموارد الطبيعية والثروات اللامحدودة والحمد لله ولكن المشكلة تكمن في التخطيط والإدارة . خير مثال حقيقي معالي المفتش حسن الشريقي هل تعذر من عدم وجود ميزانية ؟! ممكن لكل وزارة ايجاد حلول في ذلك وعدم التذرع بالميزانية #باحثون_عن_عمل_يستغيثون122	Oman	om_Muscat
TRAIN_19324	"""قال لها : على سبيل الأعترافات.. رحلت لأن لارغبة لي بأمتلاك الأشياء المتاحة للجميع ! 'بشير\"""""	Algeria	dz_Béchar
TRAIN_19325	وما بين حُبٍّ وحُبٍّ ، أُحبُّكِ أنتِ  URL 	Palestine	ps_Gaza-Strip
TRAIN_19326	نحن معك يا قطر وليخسأ الخاسئون #عطله_عيد_الفطر_في_قطر #عمانيون_مع_قطر URL 	Oman	om_Muscat
TRAIN_19327	صلو على من علمنا الحب... واخى القلب بالقلب... وفتح للخير كل درب... اللهم صل وسلم وبارك على نبينا عدد ما ذكره الذاكرون الأبرار وصل وسلم وبارك على نبينا عدد ما غفل عن ذكره الغافلون  URL 	Saudi_Arabia	sa_Makkah
TRAIN_19328	الحلقة الثالثة من Learn in just 60 seconds لكل من يريد تعلم Adobe Illustrator Like - Comment - Share with ur...  URL 	Tunisia	tn_Sfax
TRAIN_19329	١- الظاهرة رونالدو ٢- ميليتو ٣- ابراهيموفيتش ٤- فان برسي ٥- نيستلروي ٦- هنري ٧- باتيستوتا ٨-ايتو ٩- دافيد فيا ١٠-سواريز URL  …	Djibouti	dj_Djibouti
TRAIN_19330	نادت سوريا اين العرب فماتت فلسطين من الضحك	Palestine	ps_Gaza-Strip
TRAIN_19331	اللهم انك سبحانك غني عن معاناتهم فأرحمهم يا أرحم الراحمين اشملهم بكرمك وفضلك يا واسع الفضل والمنة	Egypt	eg_Beheira
TRAIN_19332	- أبلغ لغات العالم : الـــــــدمع..	Oman	om_Ad-Dhahirah
TRAIN_19333	اللهم آمين تسلمي يااارب⁦	Egypt	eg_Monufia
TRAIN_19334	عدن عاصمة الجنوب تتهيأ لتنفيذ بنود اتفاق الرياض .. وتحركات الانتقالي السياسية تضيّق الخناق على مراوغات الشرعية   URL  	Yemen	ye_Aden
TRAIN_19335	يكفي انك جيت و بفتره وجيزه مابقى لغيرك من التفكير حيز !	United_Arab_Emirates	ae_Dubai
TRAIN_19336	حلمت ان الهلال فاز على فلامينغو	Saudi_Arabia	sa_Al-Quassim
TRAIN_19337	الحمد دائماً وأبداً URL  …	Sudan	sd_Khartoum
TRAIN_19338	لاحول ولا قوة الا بالله اللهم اغفر لهم وارحمهم وعافهم واعفوا عنهم .اللهم تولهم برحمتك. واربط على قلوب اهلهم	Saudi_Arabia	sa_Najran
TRAIN_19339	اليوم تايلند ستفوز والهند ستفوز وتذكر تغريدتي اخي خالد	Iraq	iq_Baghdad
TRAIN_19340	لي شرف بوجودكم على صفحتي وفي قلبي كذلك أحبكم في الله  URL  …	Morocco	ma_Tanger-Tetouan
TRAIN_19341	اللهم أجرني من موت الغفلة ولا تأخذني من هذه الدّنيا إلا و أنت راضٍ عنّي	Kuwait	kw_Jahra
TRAIN_19342	"""\""في مرحلة ما تصبح غرفتك والموسيقى هي العالم كله\"""""	Jordan	jo_Zarqa
TRAIN_19343	#بتتمني_الكراش_يقولك لاتحــمل #هـماً يــُزيل جمــال #ابتسامتك..	Yemen	ye_Ibb
TRAIN_19344	قم من جراحك قد صبرت طويلاً ماعاد صبرك يا #عراق جميلاً	Palestine	ps_West-Bank
TRAIN_19345	ويل لاسرائيل من شر قد اقترب  URL  …	Iraq	iq_Kirkuk
TRAIN_19346	لدي 5 متابعين جدد من عمان , وبلدان أخرى خلال الأسبوع الماضي  URL !llSGHll  URL 	Bahrain	bh_Capital
TRAIN_19347	دي ليخت وقع مع نادي؟	Libya	ly_Darnah
TRAIN_19348	يا نفس صبرن لا تجزعي و الكل يهدف الله معين.	United_Arab_Emirates	ae_Dubai
TRAIN_19349	"""دروس \""كيف تبيع دولتك للمبتدئين\"""""	Algeria	dz_Constantine
TRAIN_19350	اللهم اكفِنا بحلالك عن حرامك واغننا بفضلك عمن سِواك..  URL 	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_19351	فكرة جميلة وخطوة متميزة ولكن السعر جدا مرتفع للافراد اصحاب المشاريع الصغيرة والمتوسطة وكذلك على من يفكر بخوض تجربة المشاريع ارجو مراجعة ذلك شكرا جزيلا	Oman	om_Muscat
TRAIN_19352	اللهم بشرني بالجنه ، اللهم ارزقني الفردوس الاعلى من غير حساب ولا سابقة عذاب  URL 	Saudi_Arabia	sa_Tabuk
